rep,estimator,model,start,initial,final,objective,raw_grad_inf,projected_grad_inf,raw_gradient,projected_gradient,active_bounds,software_success,status,message,distance_from_best,numerical_accept
n600_s523,mle,single,7,"[1.1007375749212243, 0.5476592479482182, -2.299009907474373]","[1.1939360770649428, 0.7628054714437797, 0.6563533119395438]",313.14832666074835,5.084865362103841e-07,5.084865362103841e-07,"[5.084865362103841e-07, -2.2065290750106215e-07, -1.301352465787886e-07]","[5.084865362103841e-07, -2.2065290750106215e-07, -1.301352465787886e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s523,smm,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[1.8665196680004583, 1.1847416343040407, -0.7568721022587503, 4.0, 0.5033083084018382]",0.018537001313263086,0.0020903053988263133,9.73165194262382e-09,"[-2.1193146846829047e-09, 1.975197154273356e-09, 1.454198334015569e-09, -0.0020903053988263133, -9.73165194262382e-09]","[-2.1193146846829047e-09, 1.975197154273356e-09, 1.454198334015569e-09, 0.0, -9.73165194262382e-09]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.7755575615628914e-17,True
n600_s523,smm,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[1.8665197074765862, 1.1847416661170065, -0.7568721885604911, 4.0, 0.5033082938156268]",0.01853700131326314,0.002090313243881766,2.0475397991687183e-07,"[3.029623688965803e-08, -5.633594983740775e-08, -4.4075156675413285e-08, -0.002090313243881766, 2.0475397991687183e-07]","[3.029623688965803e-08, -5.633594983740775e-08, -4.4075156675413285e-08, 0.0, 2.0475397991687183e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.979727989493313e-17,True
n600_s523,smm,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[1.86651963276779, 1.1847415961712637, -0.7568719857156073, 4.0, 0.5033083268233495]",0.018537001313263395,0.002090300300383901,2.1754749147950836e-07,"[-1.7417276036149273e-08, 8.152476971496139e-08, 6.207354046462547e-08, -0.002090300300383901, -2.1754749147950836e-07]","[-1.7417276036149273e-08, 8.152476971496139e-08, 6.207354046462547e-08, 0.0, -2.1754749147950836e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.365363543395006e-16,True
n600_s523,smm,mixture,3,"[0.3882385909785335, 2.007366431389158, -0.714013060255851, 3.580936218184311, 0.8921635467956514]","[1.866519597032966, 1.1847415500832001, -0.7568718810457662, 4.0, 0.5033083403030237]",0.01853700131326425,0.0020902937691878623,3.4482597701702977e-07,"[-2.8077625933899814e-08, 7.907175620649673e-08, 8.180564069573161e-08, -0.0020902937691878623, -3.4482597701702977e-07]","[-2.8077625933899814e-08, 7.907175620649673e-08, 8.180564069573161e-08, 0.0, -3.4482597701702977e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1900203045200897e-15,True
n600_s523,smm,mixture,4,"[0.1825792577453412, 1.545201509179645, -2.1777317374179024, 0.533880491279126, 0.1976062624676954]","[1.8665197710812251, 1.1847416612860189, -0.7568722445550995, 4.0, 0.5033082710625612]",0.018537001313265265,0.0020903381804809095,1.0882196306832154e-06,"[1.943896979419036e-07, -4.385120429533512e-07, -2.593601320689809e-07, -0.0020903381804809095, 1.0882196306832154e-06]","[1.943896979419036e-07, -4.385120429533512e-07, -2.593601320689809e-07, 0.0, 1.0882196306832154e-06]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.2065682614424986e-15,True
n600_s523,smm,mixture,5,"[0.9512725139720148, 0.7482597202259768, -2.447760824449245, 1.7592495900726994, 0.48906931207387944]","[1.8665196542277478, 1.184741712763828, -0.7568722525112217, 4.0, 0.5033083029348121]",0.01853700131326743,0.0020902975337187164,3.1937228083499247e-07,"[-1.1278219865179864e-07, 2.0056781756261355e-07, 6.888032992287754e-08, -0.0020902975337187164, -3.1937228083499247e-07]","[-1.1278219865179864e-07, 2.0056781756261355e-07, 6.888032992287754e-08, 0.0, -3.1937228083499247e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.371503159461554e-15,True
n600_s523,smm,mixture,6,"[1.8147113603787781, 2.0522265693113972, 1.0245123573681187, 2.0237128824653454, 0.8554517862653763]","[1.8665196448056862, 1.1847416122705732, -0.7568720489887667, 4.0, 0.503308316644378]",0.01853700131326306,0.00209030424550658,1.4126648418752441e-08,"[-8.42125766906468e-10, -1.4126648418752441e-08, -1.8127315078685091e-09, -0.00209030424550658, -1.3527775904673134e-08]","[-8.42125766906468e-10, -1.4126648418752441e-08, -1.8127315078685091e-09, 0.0, -1.3527775904673134e-08]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s523,smm,mixture,7,"[2.329546578804906, 0.12057688314733692, 0.9050392754903567, 1.058296558632243, 0.6346159407513636]","[1.866519387404507, 1.1847414777855476, -0.7568715917735219, 4.0, 0.503308414901004]",0.018537001313265453,0.002090312393414787,1.006703214279786e-07,"[7.1822164589372545e-09, 2.8867186505771025e-08, 1.2315092630561797e-09, -0.002090312393414787, 1.006703214279786e-07]","[7.1822164589372545e-09, 2.8867186505771025e-08, 1.2315092630561797e-09, 0.0, 1.006703214279786e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.3939183968479938e-15,True
n600_s523,smm,single,0,"[1.0, 0.8, 0.2]","[1.2439346841999093, 0.7566530917344073, 0.6831823075685078]",0.03971926561067562,4.408002552813012e-07,4.408002552813012e-07,"[2.0036427029242881e-07, -4.408002552813012e-07, -2.531465026532967e-07]","[2.0036427029242881e-07, -4.408002552813012e-07, -2.531465026532967e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1379786002407855e-15,True
n600_s523,smm,single,1,"[0.6, 0.5, -0.8]","[1.2439346840329693, 0.756653129813173, 0.683182260623811]",0.03971926561067664,7.923243294533783e-07,7.923243294533783e-07,"[-4.273029025015848e-07, 7.923243294533783e-07, 4.992505283534301e-07]","[-4.273029025015848e-07, 7.923243294533783e-07, 4.992505283534301e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.157996004115148e-15,True
n600_s523,smm,single,2,"[1.2777791764008406, 0.9262897442680912, -0.4042956303249383]","[1.243934688956114, 0.7566531111598914, 0.6831822861586285]",0.03971926561067448,5.958107314810168e-09,5.958107314810168e-09,"[5.958107314810168e-09, 4.13065714445493e-09, 4.920458441734499e-09]","[5.958107314810168e-09, 4.13065714445493e-09, 4.920458441734499e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s523,smm,single,3,"[2.052143280067445, 0.4126930709443111, -1.894578373953893]","[1.7104697417304666, 1.5297257733824214, 0.00998556411911364]",1.1922858341981952,5.100081550191148,5.100081550191148,"[-1.0772189521036597, 5.100081550191148, 2.3124494502397868]","[-1.0772189521036597, 5.100081550191148, 2.3124494502397868]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1525665685875208,False
n600_s523,smm,single,4,"[1.6082152079795369, 1.825138154475013, 0.12850522885066784]","[1.243934686530243, 0.7566531120899179, 0.6831822826862247]",0.03971926561067461,2.1222064470333146e-09,2.1222064470333146e-09,"[1.0403910805784067e-09, -2.1222064470333146e-09, -1.345044973836973e-09]","[1.0403910805784067e-09, -2.1222064470333146e-09, -1.345044973836973e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3183898417423734e-16,True
n600_s523,smm,single,5,"[0.24129846364300117, 0.544875190383505, 1.4842079670966473]","[1.243934686576044, 0.7566531120869103, 0.6831822827413462]",0.0397192656106746,6.267731125775278e-10,6.267731125775278e-10,"[3.7641777715646807e-10, -6.267731125775278e-10, -3.217491377494053e-10]","[3.7641777715646807e-10, -6.267731125775278e-10, -3.217491377494053e-10]",,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.1796119636642288e-16,True
n600_s523,smm,single,6,"[1.9861100379723446, 0.5134823377251055, -0.9475693294149077]","[1.2439346912523597, 0.7566531088723772, 0.6831822897783463]",0.039719265610674764,2.054600025920908e-07,2.054600025920908e-07,"[1.307842875013579e-07, -2.054600025920908e-07, -1.327561992628401e-07]","[1.307842875013579e-07, -2.054600025920908e-07, -1.327561992628401e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.8449465006019636e-16,True
n600_s523,smm,single,7,"[2.164240357625473, 1.480791125949261, 2.120130649451469]","[1.2439346875078425, 0.7566531120095762, 0.6831822832218526]",0.039719265610674515,5.1116585703808726e-08,5.1116585703808726e-08,"[3.302151573014722e-08, -5.1116585703808726e-08, -3.4603556868864627e-08]","[3.302151573014722e-08, -5.1116585703808726e-08, -3.4603556868864627e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.469446951953614e-17,True
n600_s631,mle,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[2.030779771663229, 1.4643645587693603, -2.448905159138103, 4.0, 0.3204628621711241]",339.60435064024733,0.2227316729542761,2.089059212062594e-06,"[1.4199221072819235e-06, -1.4530927970324292e-06, -2.556263342667897e-07, -0.2227316729542761, 2.089059212062594e-06]","[1.4199221072819235e-06, -1.4530927970324292e-06, -2.556263342667897e-07, 0.0, 2.089059212062594e-06]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7053025658242404e-13,True
n600_s631,mle,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[2.0307795674092333, 1.4643648189491436, -2.448905638932195, 4.0, 0.32046284755676896]",339.6043506402474,0.22272919292932108,2.07277892860791e-05,"[-3.2160392904323487e-06, 5.2472313659679415e-06, 3.3612356828416345e-06, -0.22272919292932108, -2.07277892860791e-05]","[-3.2160392904323487e-06, 5.2472313659679415e-06, 3.3612356828416345e-06, 0.0, -2.07277892860791e-05]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.2737367544323206e-13,False
n600_s631,mle,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[2.030779656046652, 1.4643647281589913, -2.448905472506271, 4.0, 0.3204628637330209]",339.60435064024716,0.2227315093424091,2.5309707467613407e-06,"[1.853167577170467e-07, -9.300307396431506e-07, -5.059575756138912e-07, -0.2227315093424091, 2.5309707467613407e-06]","[1.853167577170467e-07, -9.300307396431506e-07, -5.059575756138912e-07, 0.0, 2.5309707467613407e-06]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s631,mle,mixture,3,"[2.485870953532732, 0.2638639465954089, -0.13928445450748672, 2.7820771373656252, 0.05226900360551646]","[2.0307796577200303, 1.464364759269449, -2.448905474095196, 4.0, 0.3204628689645206]",339.60435064024716,0.22273132477133806,5.416328974217066e-08,"[-5.416328974217066e-08, -1.5751983772904765e-08, 1.0198161426444585e-08, -0.22273132477133806, 3.7802492247607233e-08]","[-5.416328974217066e-08, -1.5751983772904765e-08, 1.0198161426444585e-08, 0.0, 3.7802492247607233e-08]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s631,mle,mixture,4,"[1.646796687410592, 1.1688450926347689, -0.10641688345708866, 1.3232561599341433, 0.18525711352397795]","[2.0307797386429565, 1.4643646837914033, -2.4489053422413813, 4.0, 0.32046286649269035]",339.6043506402472,0.2227318984457155,2.7325700084901428e-06,"[1.242170960702449e-06, -1.0171376348400152e-06, -4.42324157634566e-07, -0.2227318984457155, 2.7325700084901428e-06]","[1.242170960702449e-06, -1.0171376348400152e-06, -4.42324157634566e-07, 0.0, 2.7325700084901428e-06]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s631,mle,mixture,5,"[1.1911511003539195, 1.539749218161872, 0.3694728354564343, 1.7750908892026243, 0.4972395698317715]","[2.0307796335832116, 1.4643647491435412, -2.4489054705726963, 4.0, 0.32046287223657827]",339.60435064024716,0.22273140315506945,3.3578378291210242e-06,"[-8.935876921745134e-08, -9.151198802070937e-07, -5.264102567181794e-07, -0.22273140315506945, 3.3578378291210242e-06]","[-8.935876921745134e-08, -9.151198802070937e-07, -5.264102567181794e-07, 0.0, 3.3578378291210242e-06]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s631,mle,mixture,6,"[1.1471050615911291, 1.0308353533630905, -2.3839356091355137, 1.1959803991463134, 0.7140623933704005]","[2.030778669602646, 1.4643676672606873, -2.448910334638525, 4.0, 0.3204628503087435]",339.60435064027683,0.2227320396432571,3.2129263435320965e-05,"[-1.108574895486436e-05, 2.001600374368362e-05, 2.144646692681107e-06, -0.2227320396432571, -3.2129263435320965e-05]","[-1.108574895486436e-05, 2.001600374368362e-05, 2.144646692681107e-06, 0.0, -3.2129263435320965e-05]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.9672264645341784e-11,False
n600_s631,mle,mixture,7,"[0.37421376800561357, 0.6334941161251996, -0.7785648442989812, 2.1379785995689446, 0.22636889751144074]","[1.886936563397976, 1.2298625672605494, -1.7376345880912334, 3.453698581095904, 0.35597169665931905]",339.84274728501646,1.395817611218517,1.395817611218517,"[1.395817611218517, -0.009636636738097504, 0.251895608284294, -0.5925971350194312, 1.0142091948044298]","[1.395817611218517, -0.009636636738097504, 0.251895608284294, -0.5925971350194312, 1.0142091948044298]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.23839664476929556,False
n600_s631,mle,single,0,"[1.0, 0.8, 0.2]","[1.0842332729887008, 0.7365424032111939, 0.3669352088267544]",340.12288203152843,1.0707751082472683e-06,1.0707751082472683e-06,"[-4.5985603602805014e-07, 1.0707751082472683e-06, 6.75441625741513e-07]","[-4.5985603602805014e-07, 1.0707751082472683e-06, 6.75441625741513e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s631,mle,single,1,"[0.6, 0.5, -0.8]","[1.0842296167856051, 0.7365417332822785, 0.36693461765684265]",340.1228820318003,0.00018715944884206692,0.00018715944884206692,"[-0.00018715944884206692, 0.00012828739543291334, 9.326791969288539e-05]","[-0.00018715944884206692, 0.00012828739543291334, 9.326791969288539e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.7193891583010554e-10,False
n600_s631,mle,single,2,"[2.0198439340889256, 1.669182997577928, 0.07941532061112921]","[1.0842332701033135, 0.7365424165096628, 0.3669351910082679]",340.12288203152843,1.941556502682573e-06,1.941556502682573e-06,"[-8.452049240492698e-07, 1.941556502682573e-06, 1.0897435096524077e-06]","[-8.452049240492698e-07, 1.941556502682573e-06, 1.0897435096524077e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s631,mle,single,3,"[0.3066888891082931, 1.606004447648361, -1.2178965975309537]","[1.0842333078584176, 0.7365423832126339, 0.36693523674540146]",340.12288203152843,3.4463206002310898e-06,3.4463206002310898e-06,"[2.5870848238129796e-06, -3.4463206002310898e-06, -2.106917497912697e-06]","[2.5870848238129796e-06, -3.4463206002310898e-06, -2.106917497912697e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s631,mle,single,4,"[0.3939383643089723, 1.4619659605644548, -1.5601623645263727]","[1.0842332731818567, 0.7365423985044711, 0.36693521000573526]",340.12288203152843,1.3085729499984211e-08,1.3085729499984211e-08,"[-8.301893950068973e-09, -1.3085729499984211e-08, 1.826333528853752e-10]","[-8.301893950068973e-09, -1.3085729499984211e-08, 1.826333528853752e-10]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s631,mle,single,5,"[1.920157883704555, 0.18501873999097607, -1.3219231855441282]","[1.084233272837972, 0.7365424015701979, 0.3669352062602487]",340.12288203152843,2.1321241094884869e-07,2.1321241094884869e-07,"[-9.744066509220772e-08, 2.1321241094884869e-07, 1.1333968386040283e-07]","[-9.744066509220772e-08, 2.1321241094884869e-07, 1.1333968386040283e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s631,mle,single,6,"[1.0172718357166257, 1.2948439368080273, 0.6763289527827445]","[1.0842350260312406, 0.7365423125042253, 0.366937672445028]",340.1228820316644,0.00019862380101554056,0.00019862380101554056,"[-2.8534460929874328e-05, 0.00019862380101554056, 0.00013772390898647568]","[-2.8534460929874328e-05, 0.00019862380101554056, 0.00013772390898647568]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3602630133391358e-10,False
n600_s631,mle,single,7,"[1.2646997882176683, 1.9187232973081045, 1.1712377665837659]","[1.0842332827498686, 0.7365424035647586, 0.3669352020813633]",340.1228820315284,1.0623501416340275e-06,1.0623501416340275e-06,"[8.222470972985008e-07, -1.0623501416340275e-06, -7.735286892129878e-07]","[8.222470972985008e-07, -1.0623501416340275e-06, -7.735286892129878e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s631,smm,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[2.0459249556257535, 1.4122696305584304, -2.5, 4.0, 0.2882370509969897]",0.10530433865264258,0.0040908674876647495,5.552737020186882e-08,"[-7.2113874116999654e-09, -9.753751907710939e-09, 0.0040908674876647495, -0.00016343933497316165, 5.552737020186882e-08]","[-7.2113874116999654e-09, -9.753751907710939e-09, 0.0, 0.0, 5.552737020186882e-08]",2:lower|3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.551115123125783e-17,True
n600_s631,smm,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[2.0459249260838894, 1.412269595363748, -2.5, 4.0, 0.288237042031671]",0.10530433865265224,0.004091575687038764,3.8484038752603644e-06,"[-6.385624263735568e-07, 9.7677818828093e-07, 0.004091575687038764, -0.0001629156511520494, -3.8484038752603644e-06]","[-6.385624263735568e-07, 9.7677818828093e-07, 0.0, 0.0, -3.8484038752603644e-06]",2:lower|3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.71445146547012e-15,True
n600_s631,smm,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[2.0459249364487695, 1.4122695752007457, -2.5, 4.0, 0.2882370399223748]",0.10530433865264444,0.00409078500284662,5.991602177943256e-07,"[1.8259718671982672e-08, -1.9035277013489116e-07, 0.00409078500284662, -0.00016345724506336944, 5.991602177943256e-07]","[1.8259718671982672e-08, -1.9035277013489116e-07, 0.0, 0.0, 5.991602177943256e-07]",2:lower|3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.915134717478395e-15,True
n600_s631,smm,mixture,3,"[1.7472130985707128, 0.10473549979783836, -0.027298114896379122, 1.9811785296849598, 0.7543618200604802]","[1.085043248583424, 0.7792417935114482, 0.32628770445924893, 0.26491695865792736, 0.9699997519678027]",0.11075155775063915,5.272183027779306e-06,5.272183027779306e-06,"[-7.343113461039108e-08, 2.14837166416168e-07, 1.9000092462903573e-07, 5.330316949544306e-09, 5.272183027779306e-06]","[-7.343113461039108e-08, 2.14837166416168e-07, 1.9000092462903573e-07, 5.330316949544306e-09, 5.272183027779306e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.005447219097996628,True
n600_s631,smm,mixture,4,"[0.5785644842653016, 1.9026861714984882, 0.6606608875542688, 1.4549798187840617, 0.4233133868846317]","[2.045924964638656, 1.4122696244202022, -2.5, 4.0, 0.28823704804597905]",0.10530433865264267,0.004090879856575788,4.482020353815952e-08,"[7.153609930983518e-09, 1.0152666272793265e-08, 0.004090879856575788, -0.00016344341361670435, -4.482020353815952e-08]","[7.153609930983518e-09, 1.0152666272793265e-08, 0.0, 0.0, -4.482020353815952e-08]",2:lower|3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5265566588595902e-16,True
n600_s631,smm,mixture,5,"[0.4317603885625386, 1.489684544427408, 1.3336171784100483, 0.18994412489677304, 0.11702196673143092]","[2.0459249602246548, 1.4122696253905584, -2.5, 4.0, 0.2882370489612383]",0.10530433865264252,0.004090874474591217,8.495233162764126e-10,"[-7.467561725232885e-11, -2.713256052125357e-10, 0.004090874474591217, -0.00016344063567372454, 8.495233162764126e-10]","[-7.467561725232885e-11, -2.713256052125357e-10, 0.0, 0.0, 8.495233162764126e-10]",2:lower|3:upper,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,True
